X,Y,OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,INSTALLATION_NUMBER,INSTALLATION_TYPE,INSTALLATION_TYPE_DESC,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
-114.918425151171675,49.996687713624731,17018206,000001741,2,4,VALV,Valve,100003897,1971-03-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-114.918425151171675,49.996687713624731,17018207,000001741,2,5,RISE,Riser,100003897,1971-03-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-114.918425151171675,49.996687713624731,17018208,000001741,2,6,VALV,Valve,100003897,1971-03-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-114.918425151171675,49.996687713624731,17018209,000001741,2,7,RISE,Riser,100003897,1971-03-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-123.038318349763728,49.311890831721506,17018210,000001990,1,1,REGU,Regulator,100004778,1974-01-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-123.038318349763728,49.311890831721506,17018211,000001990,1,2,VALV,Valve,100004778,1974-01-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-117.604440216583768,49.06471285566311,17018212,000002044,6,1,RISE,Riser,100004882,1974-07-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-117.604440216583768,49.06471285566311,17018213,000002044,6,2,VALV,Valve,100004882,1974-07-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-117.604440216583768,49.06471285566311,17018214,000002044,6,3,REGU,Regulator,100004882,1974-07-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-117.604440216583768,49.06471285566311,17018215,000002044,6,4,LNHT,Line Heater,100004882,1974-07-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.291510154385406,50.655600297985181,17018216,000002194,1,1,REGU,Regulator,100005144,1975-12-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.291510154385406,50.655600297985181,17018217,000002194,1,2,RISE,Riser,100005144,1975-12-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.291510154385406,50.655600297985181,17018218,000002194,1,3,VALV,Valve,100005144,1975-12-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.653490876005677,56.920717547212725,17018219,000002353,9,1,RISE,Riser,100005574,1977-02-10T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.663893849795173,56.929002951420493,17018220,000002353,9,2,RISE,Riser,100005574,1977-02-10T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.663893849795173,56.929002951420493,17018221,000002353,9,3,VALV,Valve,100005574,1977-02-10T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.653490876005677,56.920717547212725,17018222,000002353,9,4,VALV,Valve,100005574,1977-02-10T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.856742445366862,56.317545111583804,17018223,000002519,10,1,VALV,Valve,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.856758591189816,56.317544706950599,17018224,000002519,10,2,RISE,Riser,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.854224374371285,56.334079930006084,17018225,000002519,12,1,RISE,Riser,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.854211530592366,56.33405975557146,17018226,000002519,12,2,VALV,Valve,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.856726727715454,56.317561519246595,17018227,000002519,12,3,RISE,Riser,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.856742882612735,56.317561798725237,17018228,000002519,12,4,VALV,Valve,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.880113504666596,49.269073217467167,17018229,000002628,3,1,REGU,Regulator,100006317,2017-06-15T09:05:16.000Z,,,FortisBC Energy Inc.,OGAA,
-122.880113504666596,49.269073217467167,17018230,000002628,3,2,VALV,Valve,100006317,2017-06-15T09:05:16.000Z,,,FortisBC Energy Inc.,OGAA,
-122.880204086037566,49.26907003739975,17018231,000002628,3,3,REGU,Regulator,100006317,2017-06-15T09:05:16.000Z,,,FortisBC Energy Inc.,OGAA,
-122.880204086037566,49.26907003739975,17018232,000002628,3,4,VALV,Valve,100006317,2017-06-15T09:05:16.000Z,,,FortisBC Energy Inc.,OGAA,
-120.836971081568066,56.333777935751876,17018233,000002632,3,1,VALV,Valve,100006337,1978-06-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.836961688970973,56.333785247427684,17018234,000002632,3,2,RISE,Riser,100006337,1978-06-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.837287163409059,56.353266144544385,17018235,000002632,3,3,VALV,Valve,100006337,1978-06-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.837301272414763,56.353261749163799,17018236,000002632,3,4,RISE,Riser,100006337,1978-06-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-115.980174010931833,49.678892154678749,17018237,000002728,3,1,VALV,Valve,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.980174575269942,49.678865175400929,17018238,000002728,3,2,VALV,Valve,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.980119890741634,49.67882871455285,17018239,000002728,4,1,VALV,Valve,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.836351808709935,56.303780289973297,17018240,000002777,1,1,RISE,Riser,100006828,1979-02-05T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.836338063886927,56.30378501184169,17018241,000002777,1,2,VALV,Valve,100006828,1979-02-05T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.680472064510255,57.030808266148448,17018242,000002835,3,1,RISE,Riser,100006949,2017-03-23T13:51:24.000Z,,,Pengrowth Energy Corporation,OGAA,
-120.680472064510255,57.030808266148448,17018243,000002835,3,2,VALV,Valve,100006949,2017-03-23T13:51:24.000Z,,,Pengrowth Energy Corporation,OGAA,
-120.696886304800159,57.027043487614684,17018244,000002835,3,3,RISE,Riser,100006949,2017-03-23T13:51:24.000Z,,,Pengrowth Energy Corporation,OGAA,
-120.696886304800159,57.027043487614684,17018245,000002835,3,4,VALV,Valve,100006949,2017-03-23T13:51:24.000Z,,,Pengrowth Energy Corporation,OGAA,
-120.838065452935382,56.360907150201797,17018246,000002868,2,1,VALV,Valve,100007047,1979-07-25T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.838063625260546,56.360898321268657,17018247,000002868,2,2,RISE,Riser,100007047,1979-07-25T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.837247327549647,56.353868044440631,17018248,000002868,2,3,VALV,Valve,100007047,1979-07-25T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.837244629079251,56.353876815478877,17018249,000002868,2,4,RISE,Riser,100007047,1979-07-25T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525821106085971,56.873347216647893,17018250,000002983,1,1,VALV,Valve,100007502,1980-02-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525837509257215,56.873346468886865,17018251,000002983,1,2,RISE,Riser,100007502,1980-02-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.529634368754841,56.873231871396186,17018252,000002983,1,3,VALV,Valve,100007502,1980-02-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.529617990137197,56.873231402438428,17018253,000002983,1,4,RISE,Riser,100007502,1980-02-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525809590655129,56.873141617557046,17018254,000003174,1,1,RISE,Riser,100007858,1980-12-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525821013942632,56.873135173168301,17018255,000003174,1,2,VALV,Valve,100007858,1980-12-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.505260361972105,56.872547761149917,17018256,000003174,1,3,RISE,Riser,100007858,1980-12-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.505245470377076,56.872551600379161,17018257,000003174,1,4,VALV,Valve,100007858,1980-12-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.835911962371398,56.303867188398065,17018258,000003295,2,1,VALV,Valve,100008088,1981-05-21T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.835895809773177,56.30386695736378,17018259,000003295,2,2,RISE,Riser,100008088,1981-05-21T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.826031117481207,56.29610630971856,17018260,000003295,2,3,VALV,Valve,100008088,1981-05-21T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.826046497244633,56.296103561921733,17018261,000003295,2,4,RISE,Riser,100008088,1981-05-21T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-119.780635763914802,50.663017096004715,17018262,000004075,2,1,RISE,Riser,100009234,1985-06-04T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-119.780635763914802,50.663017096004715,17018263,000004075,2,2,REGU,Regulator,100009234,1985-06-04T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-119.780635763914802,50.663017096004715,17018264,000004075,2,3,VALV,Valve,100009234,1985-06-04T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-119.780635763914802,50.663017096004715,17018265,000004075,2,4,LNHT,Line Heater,100009234,1985-06-04T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.32280509704357,55.810676256047458,17018266,000004305,1,1,RISE,Riser,100009685,1986-08-08T00:00:00.000Z,,,Pacific Northern Gas Ltd.,OGAA,
-120.328612498391465,55.804810360936877,17018267,000004305,4,1,RISE,Riser,100009685,1986-08-08T00:00:00.000Z,,,Pacific Northern Gas Ltd.,OGAA,
-120.341964867910733,55.810684699613049,17018268,000004305,7,1,RISE,Riser,100009685,2017-11-20T15:20:32.000Z,,,Pacific Northern Gas Ltd.,OGAA,
-120.47950101408054,55.810741478587062,17018269,000004305,7,2,RISE,Riser,100009685,2017-11-20T15:20:32.000Z,,,Pacific Northern Gas Ltd.,OGAA,
-120.36737927142471,56.839442116659932,17018270,000004533,1,1,RISE,Riser,100010145,1988-02-11T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.367297344368083,56.839441791986417,17018271,000004533,1,2,VALV,Valve,100010145,1988-02-11T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.402979216445416,56.837832417587784,17018272,000004533,1,3,VALV,Valve,100010145,1988-02-11T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.40289735486698,56.837834205082508,17018273,000004533,1,4,RISE,Riser,100010145,1988-02-11T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.784030678731412,49.333975967602122,17018274,000004880,1,1,VALV,Valve,100011774,1990-02-12T00:00:00.000Z,,9709893,FortisBC Energy Inc.,OGAA,
-122.784030678731412,49.333975967602122,17018275,000004880,1,2,RISE,Riser,100011774,1990-02-12T00:00:00.000Z,,9709893,FortisBC Energy Inc.,OGAA,
-120.602217728468787,56.324007467178895,17018276,000005038,1,1,VALV,Valve,100012221,1990-11-15T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.602221643395609,56.323998752330276,17018277,000005038,1,2,RISE,Riser,100012221,1990-11-15T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.599346361282826,56.321524180446787,17018278,000005038,1,3,VALV,Valve,100012221,1990-11-15T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.599360920046038,56.321528082756835,17018279,000005038,1,4,RISE,Riser,100012221,1990-11-15T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.778389256827197,56.328261699616924,17018280,000005061,3,1,VALV,Valve,100012096,1990-09-17T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.77850421124667,56.328300161595344,17018281,000005061,3,2,RISE,Riser,100012096,1990-09-17T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.784904819940252,56.331531944818622,17018282,000005061,3,3,VALV,Valve,100012096,1990-09-17T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.784828702444884,56.331470543091221,17018283,000005061,3,4,RISE,Riser,100012096,1990-09-17T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.751383169849774,59.481734191003468,17018284,000005141,6,1,VALV,Valve,100012671,1991-02-13T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.751383172892119,59.481725212313989,17018285,000005141,6,2,RISE,Riser,100012671,1991-02-13T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.814079615131121,59.447143030529425,17018286,000005141,6,3,RISE,Riser,100012671,1991-02-13T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.81406382063517,59.447147021484604,17018287,000005141,6,4,VALV,Valve,100012671,1991-02-13T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-124.514464039278323,49.855028581956134,17018288,000005199,1,1,RISE,Riser,100012737,1991-02-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-124.514464039278323,49.855028581956134,17018289,000005199,1,2,VALV,Valve,100012737,1991-02-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-124.514464039278323,49.855028581956134,17018290,000005199,1,3,REGU,Regulator,100012737,1991-02-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-124.921396311076052,49.715118884141077,17018291,000005201,2,1,REGU,Regulator,100012813,1991-03-21T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-124.921396311076052,49.715118884141077,17018292,000005201,2,2,RISE,Riser,100012813,1991-03-21T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-124.921396311076052,49.715118884141077,17018293,000005201,2,3,VALV,Valve,100012813,1991-03-21T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-125.271167430504661,50.030964445914044,17018294,000005208,4,1,REGU,Regulator,100012841,2017-06-02T11:18:45.000Z,,,FortisBC Energy Inc.,OGAA,
-125.271167430504661,50.030964445914044,17018295,000005208,4,2,RISE,Riser,100012841,2017-06-02T11:18:45.000Z,,,FortisBC Energy Inc.,OGAA,
-125.271167430504661,50.030964445914044,17018296,000005208,4,3,VALV,Valve,100012841,2017-06-02T11:18:45.000Z,,,FortisBC Energy Inc.,OGAA,
-115.742884232819691,49.496019653056841,17018297,000005472,1,1,VALV,Valve,100013681,1992-09-02T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.742884232819691,49.496019653056841,17018298,000005472,1,2,RISE,Riser,100013681,1992-09-02T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.764963489236919,49.551541535171943,17018299,000005472,3,1,RISE,Riser,100013681,1992-09-02T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.764963489236919,49.551541535171943,17018300,000005472,4,1,VALV,Valve,100013681,2017-09-14T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.764963489236919,49.551541535171943,17018301,000005472,4,2,VALV,Valve,100013681,2017-09-14T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.764963489236919,49.551541535171943,17018302,000005472,5,1,VALV,Valve,100013681,2017-09-14T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.805175040961956,49.571114210383982,17018303,000005472,7,1,RISE,Riser,100013681,2017-09-14T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-115.805175040961956,49.571114210383982,17018304,000005472,8,1,VALV,Valve,100013681,2017-09-14T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-120.602234087613454,56.324007787392617,17018305,000005520,3,1,VALV,Valve,100013700,2017-11-03T09:45:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.602239157995939,56.323999257982862,17018306,000005520,3,2,RISE,Riser,100013700,2017-11-03T09:45:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.649543517023531,56.326240897303052,17018307,000005520,3,3,VALV,Valve,100013700,2017-11-03T09:45:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.64954154607922,56.326249812332627,17018308,000005520,3,4,RISE,Riser,100013700,2017-11-03T09:45:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.534137109086714,56.876477864009729,17018309,000005616,2,1,VALV,Valve,100014006,1993-01-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.534122839118282,56.876473369678926,17018310,000005616,2,2,RISE,Riser,100014006,1993-01-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525849916254046,56.873371273598472,17018311,000005616,2,3,VALV,Valve,100014006,1993-01-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.525834407256085,56.873374195346216,17018312,000005616,2,4,RISE,Riser,100014006,1993-01-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-121.339015018010059,58.831900620237192,17018313,000005684,2,1,RISE,Riser,100014335,1993-05-11T00:00:00.000Z,,,Shanghai Energy Corporation,OGAA,
-121.339015018010059,58.831900620237192,17018314,000005684,2,2,VALV,Valve,100014335,1993-05-11T00:00:00.000Z,,,Shanghai Energy Corporation,OGAA,
-120.568574527318674,56.314014626370721,17018315,000005971,2,1,RISE,Riser,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.568589058986944,56.31401855643032,17018316,000005971,2,2,VALV,Valve,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.56653247108629,56.32827052200372,17018317,000005971,2,3,RISE,Riser,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.566532523955075,56.32826154022959,17018318,000005971,2,4,VALV,Valve,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.566532353978189,56.328290238552718,17018319,000005971,3,5,RISE,Riser,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.566532299494057,56.328299220258273,17018320,000005971,3,6,VALV,Valve,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.582424318142074,56.337397678933002,17018321,000005971,3,7,RISE,Riser,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.582421682090853,56.337406540272561,17018322,000005971,3,8,VALV,Valve,100015740,1994-03-14T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.641944316479339,56.85716849633382,17018323,000006054,1,1,VALV,Valve,100015870,1994-05-06T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.645962223557817,56.859275329815524,17018324,000006054,1,2,VALV,Valve,100015870,1994-05-06T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.64195668433679,56.857174392040434,17018325,000006054,1,3,RISE,Riser,100015870,1994-05-06T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.645952902898941,56.859267940669632,17018326,000006054,1,4,RISE,Riser,100015870,1994-05-06T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.319136985785377,56.504177609957345,17018327,000006381,2,1,RISE,Riser,100017314,1995-02-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.319241745429011,56.504178099616972,17018328,000006381,2,2,VALV,Valve,100017314,1995-02-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.307778482277271,56.494470662872075,17018329,000006381,2,3,RISE,Riser,100017314,1995-02-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.307741493138082,56.494435792109741,17018330,000006381,2,4,VALV,Valve,100017314,1995-02-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.62448897793918,56.852011646642644,17018331,000006443,1,1,VALV,Valve,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.630517761352593,56.850984010485966,17018332,000006443,1,2,RISE,Riser,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.645962223557817,56.859275329815524,17018333,000006443,1,3,VALV,Valve,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.630537430341704,56.850984204412477,17018334,000006443,1,4,VALV,Valve,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.624503694442609,56.852007691144067,17018335,000006443,1,5,RISE,Riser,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.630517761352593,56.850984010485966,17018336,000006443,1,6,RISE,Riser,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.630537430341704,56.850984204412477,17018337,000006443,1,7,VALV,Valve,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.645971012104269,56.859267748443948,17018338,000006443,1,8,RISE,Riser,100017552,1995-03-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.644251838705358,56.387742125844589,17018339,000006456,4,3,RISE,Riser,100017605,1995-03-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.6442491521628,56.387750983402874,17018340,000006456,4,4,VALV,Valve,100017605,1995-03-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.639048456935456,56.354554180100131,17018341,000006456,5,1,RISE,Riser,100017605,2017-08-16T16:00:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.639041792825111,56.354545995613769,17018342,000006456,5,2,VALV,Valve,100017605,2017-08-16T16:00:49.000Z,,,Canadian Natural Resources Limited,OGAA,
-122.84660783484874,49.262624582114114,17018343,000006478,1,1,VALV,Valve,100017651,1995-04-10T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-122.84660783484874,49.262624582114114,17018344,000006478,1,2,REGU,Regulator,100017651,1995-04-10T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,
-122.84660783484874,49.262624582114114,17018345,000006478,2,1,VALV,Valve,100017651,2017-05-09T14:24:24.000Z,,,FortisBC Energy Inc.,OGAA,
